0,12.388961978119479
1,0.0
2,11.18738699097014
3,0.0
4,6.667341665169919
5,0.0
6,0.0
7,0.0
8,0.0
9,11.411947738430275
10,7.88390798388407
11,3.439950065640019
12,5.457760773148108
13,0.0
14,0.0
15,16.673228110759574
16,0.0
17,0.0
18,4.847198106860366
19,0.0
20,0.0
21,3.4445416644871707
22,4.64021557999934
23,0.0
24,4.626147378579214
25,6.606004265915379
26,6.975154076584317
27,2.042281547324406
28,13.518913373283088
29,7.529252050635176
30,11.723723509216898
31,0.0
32,2.5114154708201952
33,4.540105553262397
34,6.0241957619003195
35,0.0
36,9.481090478634629
37,0.0
38,3.3631317425366487
39,9.712943179334562
40,7.677256312836536
41,5.42961174231543
42,0.0
43,9.350693552170716
44,0.0
45,0.0
46,10.967422248010934
47,5.445472393904873
48,3.716425213313383
49,3.766748896974164
50,9.819640698179656
51,0.0
52,4.891660314028271
53,0.0
54,9.062593741626891
55,7.552218198755199
56,6.092616492902982
57,0.0
58,3.268453705815242
59,6.547738384437803
60,0.0
61,0.0
62,16.774566236707408
63,12.024376178201095
64,7.523626870544231
65,6.872371950395031
66,7.566165573787128
67,6.09221716662597
68,10.963624848562032
69,9.22411505722857
70,6.808626702395518
71,8.647809148123963
72,4.7263101807432575
73,8.814564526260352
74,0.0
75,3.553691746567302
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,3.8048069847576134
82,0.0
83,0.0
84,0.0
85,0.0
86,20.55524665551763
87,11.631429299054753
88,5.1687635798687435
89,5.044393469011413
90,0.0
91,3.0326445188724196
92,0.0
93,0.0
94,17.0385346394414
95,20.102461621873434
96,0.0
97,7.524587681080113
98,0.0
99,4.969513421722042
100,0.0
101,0.0
102,11.868449086478538
103,0.0
104,7.465570395914314
105,2.270097790120592
106,7.278135838242552
107,7.646026167987056
108,0.0
109,7.843810541621742
110,10.982676901513138
111,0.0
112,0.0
113,8.808180021673442
114,0.0
115,0.0
116,0.0
117,0.0
118,9.387550646544415
119,0.0
120,0.0
121,6.732249545720229
122,7.558956942776237
123,7.965823658233817
124,7.433007136980388
125,7.600760430776173
126,5.4054673266539
127,6.000048499898257
128,9.357499746989692
129,0.0
130,6.4389041280513455
131,0.0
132,6.388262254779043
133,13.011300709649717
134,3.774333211601418
135,6.177820515555107
136,0.0
137,7.777287771219155
138,7.383591174621526
139,5.765936811732941
140,0.0
141,0.0
142,0.0
143,5.106916767537339
144,0.0
145,0.0
146,3.1360515684981625
147,10.212815218957006
148,5.758524737765013
149,3.9385491999049522
150,0.0
151,0.0
152,0.0
153,6.540604404486363
154,0.0
155,0.0
156,0.0
